	user_profile	user_name	original_comment_link	comment_title	product_color	a-size-mini 3	a-base 3	review-comment-total	product_score
1256	https://www.amazon.fr/gp/profile/amzn1.account.AGQ2RNJJ2HQKAR5MJSWG3RRTCP4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8	sylvie dapzol	https://www.amazon.fr/gp/customer-reviews/RYCG7WWWRQICP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Appareil genial	anthracite	true	Signaler un abus	0	5
1257	https://www.amazon.fr/gp/profile/amzn1.account.AHPW36SA26RUMUJRCLSFFE5AD6MA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/ROHMY6WIE0U7N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Avec Alexa je me sent plus seul	anthracite	true	Signaler un abus	0	5
1258	https://www.amazon.fr/gp/profile/amzn1.account.AFPBNWKPYQJGCZQNEXL6LYOD6LFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/R2LLZISXXQVZJ8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Écho	anthracite	true	Signaler un abus	0	5
1259	https://www.amazon.fr/gp/profile/amzn1.account.AEI5ZGH6LTLEM2J6I7LCQ4WSTD5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Marlian	https://www.amazon.fr/gp/customer-reviews/R1RFQ9SW5D8ZRR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	J'adore	anthracite	true	Signaler un abus	0	5
1260	https://www.amazon.fr/gp/profile/amzn1.account.AHMXXNNHH6G3KFRRZV2EMNWJM4CA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	mattioni Laurence	https://www.amazon.fr/gp/customer-reviews/R1O08E20JN7YRN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Correspond à mes attentes	anthracite	true	Signaler un abus	0	4
1261	https://www.amazon.fr/gp/profile/amzn1.account.AE2EOXHDNHLB4GWPQW53A7SA53HA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/R2QPKC9P0ZEJF4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Echo, ma nouvelle copine :)	gris chiné	true	Signaler un abus	0	5
1262	https://www.amazon.fr/gp/profile/amzn1.account.AFBAYWBEUGXHBKZXAR7R2V7VEDAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/R2RJ4LM7FN9H1Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	super matériel	anthracite	true	Signaler un abus	0	5
1263	https://www.amazon.fr/gp/profile/amzn1.account.AGGUO3YM4DNQMIALPTKA6SGEBUGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/R8CJ4BRYBH4LJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Wouha	anthracite	true	Signaler un abus	0	5
1264	https://www.amazon.fr/gp/profile/amzn1.account.AEE5VTCLZIDVF4254JUWDK2PKUUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	DELABESSE	https://www.amazon.fr/gp/customer-reviews/R2ZAUIY4RB4FNJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Exelent le Must des appareils connectés	anthracite	true	Signaler un abus	0	5
1265	https://www.amazon.fr/gp/profile/amzn1.account.AFHTZFM4QLUUHDZ2SMZIKY645ALA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	joanamel	https://www.amazon.fr/gp/customer-reviews/R1CBWBJVEV3KZB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	tres bonne enceinte	anthracite	true	Signaler un abus	0	5
1266	https://www.amazon.fr/gp/profile/amzn1.account.AEASPHJ2UWTR4X5XCEFBL4UCLBIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Nini	https://www.amazon.fr/gp/customer-reviews/R4GRBKVNYV06E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Super	sable	true	Signaler un abus	0	4
1267	https://www.amazon.fr/gp/profile/amzn1.account.AHS6YXJHTZHYJXYKVGR7HWREYGVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	clair daphné	https://www.amazon.fr/gp/customer-reviews/R35C5SFSPJLQQE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Au top!	anthracite	true	Une personne a trouvé cela utile	0	5
1268	https://www.amazon.fr/gp/profile/amzn1.account.AEJTMR3RQPEB535DULOOOGTZPEPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Les sergent	https://www.amazon.fr/gp/customer-reviews/R14E1DOBJAB4FL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Baffle Amazon	anthracite	true	Signaler un abus	0	5
1269	https://www.amazon.fr/gp/profile/amzn1.account.AGX3MZOCIQ3MGSOOFJB25OUFALSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	kimpe vanessa	https://www.amazon.fr/gp/customer-reviews/R3CL1N7FIX0WL7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Bonjour je n'ai plus de son	anthracite	true	Signaler un abus	0	5
1270	https://www.amazon.fr/gp/profile/amzn1.account.AEBVHWEG4MSOQBDR6URI3EUYM7EA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Ricou	https://www.amazon.fr/gp/customer-reviews/R2PBR04AUDJH53/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	J’adore	anthracite	true	Signaler un abus	0	5
1271	https://www.amazon.fr/gp/profile/amzn1.account.AGC744QGCJAH4WES5C4MNZNFXZ4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Capelli nicolas	https://www.amazon.fr/gp/customer-reviews/R3Q3AQWXSX9L7U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Tres bon son ! Mieux que les concurrents	anthracite	true	Signaler un abus	0	4
1272	https://www.amazon.fr/gp/profile/amzn1.account.AEG5GQVCHUVWPIQE6RLWU4CEOYNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Aurely33400	https://www.amazon.fr/gp/customer-reviews/R297GC1PZYONQ6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Amazon music	sable	true	Signaler un abus	0	5
1273	https://www.amazon.fr/gp/profile/amzn1.account.AFR3O5VC7MRR2EE33RCDTLU4E4GQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Hattori	https://www.amazon.fr/gp/customer-reviews/R3T81IJPCMPYDA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Excellent !	sable	true	Signaler un abus	0	5
1274	https://www.amazon.fr/gp/profile/amzn1.account.AEF6S7G6T5WIJRFHSZZRBKNECLZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	arcidiacono	https://www.amazon.fr/gp/customer-reviews/R3E6FQT8R6GQXX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Amazone écho	anthracite	true	Une personne a trouvé cela utile	0	5
1275	https://www.amazon.fr/gp/profile/amzn1.account.AGNPABYWHSAGEJJYPJ2XONJKBL3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Shivax	https://www.amazon.fr/gp/customer-reviews/R3P6UWEGMKCQ5X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Mitigé même si elle et chouette	anthracite	true	Signaler un abus	0	3
1276	https://www.amazon.fr/gp/profile/amzn1.account.AGJYNGBAC2GGXKPJQQANNOZSOJOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Brun	https://www.amazon.fr/gp/customer-reviews/RT1ELS9NJ3C3J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Nikel	anthracite	true	Signaler un abus	0	5
1277	https://www.amazon.fr/gp/profile/amzn1.account.AFBIT4S3X6UEGV6OL65JJGSQZPRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Delphino	https://www.amazon.fr/gp/customer-reviews/RBKVFYFPMHMZA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Excellent	gris chiné	true	Signaler un abus	0	5
1278	https://www.amazon.fr/gp/profile/amzn1.account.AER2LN6YUJZCEBVUHWVHYJOYDQVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Jeremy Floriot	https://www.amazon.fr/gp/customer-reviews/RUM1860Z3S8IB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Génial !	sable	true	Signaler un abus	0	5
1279	https://www.amazon.fr/gp/profile/amzn1.account.AEP7Q5GWZ7LBHTLKXVMQNY7NA6QA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	natacha lafleche	https://www.amazon.fr/gp/customer-reviews/R26EF1P1Z9684B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Super rapport qualité prix	anthracite	true	Signaler un abus	0	4
1280	https://www.amazon.fr/gp/profile/amzn1.account.AFY5CJWXTGSL2LQJ3TLPVIHYM6RA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/R581T67UDJYEF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Alexa	sable	true	Une personne a trouvé cela utile	0	5
1281	https://www.amazon.fr/gp/profile/amzn1.account.AFC4Q52CMTZDKWRNCPSN4SZDG2YA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	yves	https://www.amazon.fr/gp/customer-reviews/R3SSM6GSOX8UXO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	On peut tout avoir c'est super,	anthracite	true	Signaler un abus	0	5
1282	https://www.amazon.fr/gp/profile/amzn1.account.AGVGPVJTCKY7RQHQVCWYXB533OGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/RCFHDLIOJ2J75/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Alexa et l'avenir	sable	true	Signaler un abus	0	5
1283	https://www.amazon.fr/gp/profile/amzn1.account.AGK244WMCZYFK3W63XTUQFUYZC7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8	papazazou	https://www.amazon.fr/gp/customer-reviews/R1MMJJ0TASW2ZC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	le son et et le design	anthracite	true	Signaler un abus	0	4
1284	https://www.amazon.fr/gp/profile/amzn1.account.AFLFOT3AJ2PEHMBJQ3PSFJETOVIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Vincent	https://www.amazon.fr/gp/customer-reviews/RCM1ULCPNRDLN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Beau produit	sable	true	Signaler un abus	0	4
1285	https://www.amazon.fr/gp/profile/amzn1.account.AEA5SAYVZTNKLS4C2QGFZWWABOZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/R3O3SRJ7Z8TAKB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	c'est une m...	gris chiné	true	Signaler un abus	0	1
1286	https://www.amazon.fr/gp/profile/amzn1.account.AH7XGSCGREMX2FKJO4LWW6RWGYYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	stephane	https://www.amazon.fr/gp/customer-reviews/R2PKVKKWYI82V8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	super alexa	anthracite	true	Signaler un abus	0	4
1287	https://www.amazon.fr/gp/profile/amzn1.account.AHSY7TFHCNPOQDWKCSKC2IZOG2QA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	didier maunoury	https://www.amazon.fr/gp/customer-reviews/R1FICKZ8Y635WN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Bien mais a améliorer	sable	true	Signaler un abus	0	3
1288	https://www.amazon.fr/gp/profile/amzn1.account.AEE73YFUIFHBG6WMNC4OMCKA47MA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Bea	https://www.amazon.fr/gp/customer-reviews/R1IXLQP5TKDX84/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Echo	anthracite	true	Signaler un abus	0	5
1289	https://www.amazon.fr/gp/profile/amzn1.account.AHM5IOIG33U7FNQIS2UPIWKQXIWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Olivier DUTOIT	https://www.amazon.fr/gp/customer-reviews/R3NN4MEM7WR2TH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Génial	anthracite	true	Signaler un abus	0	5
1290	https://www.amazon.fr/gp/profile/amzn1.account.AEK5YVYAEHEAUYTQSRR4D5KQ6DFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/R23TTLIRFOVYST/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Conforme à mes attentes	sable	true	Signaler un abus	0	5
1291	https://www.amazon.fr/gp/profile/amzn1.account.AGZZCNDTMLAK6DBWPWSVWO6WPOQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Marie-Francoise	https://www.amazon.fr/gp/customer-reviews/R2W0L76T9KLN3R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Alexa est pleine de ressources !	sable	true	Signaler un abus	0	5
1292	https://www.amazon.fr/gp/profile/amzn1.account.AHHKRXKLBOSMXNGNY2WP5IPA77FQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Bruno	https://www.amazon.fr/gp/customer-reviews/R6RE4QHBGB9GF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Amazon Echo	anthracite	true	Signaler un abus	0	2
1293	https://www.amazon.fr/gp/profile/amzn1.account.AGWWJNNKXKYRGIA7EY3A2ZEJ6O6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Mickaël	https://www.amazon.fr/gp/customer-reviews/R2EEJLDUU5AB3M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Presque parfait	anthracite	true	Signaler un abus	0	4
1294	https://www.amazon.fr/gp/profile/amzn1.account.AGYDN6KILKXEDKSA4SZKM6F53BLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	SEBASTIEN	https://www.amazon.fr/gp/customer-reviews/RLO09DE4NY3HZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Le top	anthracite	true	Signaler un abus	0	5
1295	https://www.amazon.fr/gp/profile/amzn1.account.AG7TSC3WKDNGKNCFMHBHOP3JDIXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/R35082C539Q00S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Au top	gris chiné	true	Une personne a trouvé cela utile	0	5
1296	https://www.amazon.fr/gp/profile/amzn1.account.AEEDLUMNAAX4D5G36YPHQWGR27DQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Babynou57	https://www.amazon.fr/gp/customer-reviews/R30MPRPX2FR15V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Usage personnel et familiale	anthracite	true	Signaler un abus	0	4
1297	https://www.amazon.fr/gp/profile/amzn1.account.AGE4ZTCORIVPQ7DWLVMUHUIPQFJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/RSKL7JPJU2QM3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	bon produit	gris chiné	true	Signaler un abus	0	4
1298	https://www.amazon.fr/gp/profile/amzn1.account.AHEXUCZI6MZGYT56BENRF45NUROQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Marsalone	https://www.amazon.fr/gp/customer-reviews/R32XJA0E1DAUP9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	la nouvelle technologie internet	sable	true	Une personne a trouvé cela utile	0	5
1299	https://www.amazon.fr/gp/profile/amzn1.account.AGWCL73U4SEEORRORK76WC7OTPAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Adams	https://www.amazon.fr/gp/customer-reviews/R3HGU2NILCIN3B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Pratique	anthracite	true	Signaler un abus	0	4
1300	https://www.amazon.fr/gp/profile/amzn1.account.AGNSEEKRXKQZVI7DLCBRN76JRE3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Manu13	https://www.amazon.fr/gp/customer-reviews/R2RMXVE42IU0IQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Le meilleur assistant vocale	anthracite	true	Signaler un abus	0	5
1301	https://www.amazon.fr/gp/profile/amzn1.account.AE4TFCT4GJ7OVNDNDYGHCGI5L7OQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Commare Catherine	https://www.amazon.fr/gp/customer-reviews/R2SG7MIUH2FVXS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	C'est vraiment super  trop contente, le paramétrage compliqué mais maintenant c'est vraiment bien	gris chiné	true	Signaler un abus	0	4
1302	https://www.amazon.fr/gp/profile/amzn1.account.AFROJW6HWYDLSGLO2Y7XRZBJMCMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Kastner	https://www.amazon.fr/gp/customer-reviews/RZ0RQYVXNYRI9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Super	sable	true	Signaler un abus	0	3
1303	https://www.amazon.fr/gp/profile/amzn1.account.AG2KO6M4VT2OMXDJ7LTS27RJZCRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Arnaud BONNET	https://www.amazon.fr/gp/customer-reviews/R1TGGE67EML8ZW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Très bon son pour la taille comprend parfaitement	anthracite	true	Signaler un abus	0	4
1304	https://www.amazon.fr/gp/profile/amzn1.account.AHKSG3WKYY2TYJIPUA7KA57YRFBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Brice Vaillant	https://www.amazon.fr/gp/customer-reviews/R3NSBP4VSF5E02/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Echo	anthracite	true	Signaler un abus	0	5
1305	https://www.amazon.fr/gp/profile/amzn1.account.AGQ4WPYPRGUPW55SKCZMAGWZSFTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	karine arnaud	https://www.amazon.fr/gp/customer-reviews/R4UDTTRJE22O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Alexa	anthracite	true	Signaler un abus	0	5
1306	https://www.amazon.fr/gp/profile/amzn1.account.AF3B3WE4E5K3QZ7WZT7ASEVTWQZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Sev	https://www.amazon.fr/gp/customer-reviews/R31LPDIJTD9JJB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	pas compatible	gris chiné	true	Signaler un abus	0	2
1307	https://www.amazon.fr/gp/profile/amzn1.account.AFDEMRA246DBBXGTU53OP4ZXI72Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Sylvestre BENA	https://www.amazon.fr/gp/customer-reviews/R1UGDS2W0RW4ZZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Super borne intelligente	anthracite	true	Signaler un abus	0	5
1308	https://www.amazon.fr/gp/profile/amzn1.account.AEGHYOWYL4VGOE7ENMXBPZT2AKHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Patrick Coenen	https://www.amazon.fr/gp/customer-reviews/RLAFXYDF6H7PE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Echo	gris chiné	true	Signaler un abus	0	5
1309	https://www.amazon.fr/gp/profile/amzn1.account.AEKZVIPSJ5F35PVBYHFCGV22LJPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/RJCL29RYR4OQH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Parfaite	gris chiné	true	Signaler un abus	0	5
1310	https://www.amazon.fr/gp/profile/amzn1.account.AHTFMUVNPF54VC6GTWI3BFVAEC3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Micheline Leboulanger	https://www.amazon.fr/gp/customer-reviews/R2ZF4N8A9T5K9J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Enceinte très chic	gris chiné	true	Signaler un abus	0	5
1311	https://www.amazon.fr/gp/profile/amzn1.account.AHTQLYX7MJ6MHZN5XW3QRLTWSE4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8	choux. ph	https://www.amazon.fr/gp/customer-reviews/R13KLZHDCP53T4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	alexa	gris chiné	true	Signaler un abus	0	5
1312	https://www.amazon.fr/gp/profile/amzn1.account.AEMEBZK3EDANLDQ3NDTPZ4CPKMTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/RI4E3MM99BC8X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Parfait	sable	true	Signaler un abus	0	5
1313	https://www.amazon.fr/gp/profile/amzn1.account.AGJL3YRI4KBOMJPCHAX4OJ5OYSLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	MARTIN David	https://www.amazon.fr/gp/customer-reviews/R3AEWWBKMLRB2V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	A tester !!!!!	sable	true	Signaler un abus	0	5
1314	https://www.amazon.fr/gp/profile/amzn1.account.AEYI6BOBJOBE577IBLNNCHIWLZZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	FLORENTIN Jean-Pierre	https://www.amazon.fr/gp/customer-reviews/R29K8PERFAJRBE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Génial	sable	true	Une personne a trouvé cela utile	0	4
1315	https://www.amazon.fr/gp/profile/amzn1.account.AEBQF3VAQGTBQ27G4VRJEWOEWRYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	shirley plathey	https://www.amazon.fr/gp/customer-reviews/R1QQ0F6CK1TQU9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Alexa	anthracite	true	Signaler un abus	0	5
1316	https://www.amazon.fr/gp/profile/amzn1.account.AE356OGUT45MNDXTNSKRFIC7FNXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Client d'Amazon	https://www.amazon.fr/gp/customer-reviews/R3IULVPGJNLYZW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	A découvrir .	sable	true	Signaler un abus	0	4
1317	https://www.amazon.fr/gp/profile/amzn1.account.AF7KESZUNUSXPM6YZK6JIGJKFEWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Appareil inutile ne sert à rien surtout ne pas acheter	https://www.amazon.fr/gp/customer-reviews/R1N9Q4ZQ6Z8289/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Jfs	gris chiné	true	Signaler un abus	0	4
1318	https://www.amazon.fr/gp/profile/amzn1.account.AF3JWMLMLWLMJGSN32BOMLSGLBZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Cyril Hautbout	https://www.amazon.fr/gp/customer-reviews/R2GJTEY2EGZ027/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Simple et agréable	sable	true	Signaler un abus	0	5
1319	https://www.amazon.fr/gp/profile/amzn1.account.AEC7XM4ISI6FBN34SR4CE2QICPGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	julien	https://www.amazon.fr/gp/customer-reviews/R39A1457PRY7J3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Top mais sera encore meilleur dans le temps	anthracite	true	Signaler un abus	0	4
1320	https://www.amazon.fr/gp/profile/amzn1.account.AH5E36DNHDXTNLJ4RCGY6F7FMJSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Le Goff Gwenael	https://www.amazon.fr/gp/customer-reviews/R3G34Q2O1QH3G4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Satisfait malgré tout	anthracite	true	Signaler un abus	0	2
1321	https://www.amazon.fr/gp/profile/amzn1.account.AF663JV7YPEE3I5YGLAXV3UOROWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Guy Siblet	https://www.amazon.fr/gp/customer-reviews/R50PWSYH2J9D7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Amazon Écho bienvenue chez vous.	sable	true	Signaler un abus	0	5
1322	https://www.amazon.fr/gp/profile/amzn1.account.AHKSKBGMPAPBYWFPRKMFU4WH642Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8	tophe1806	https://www.amazon.fr/gp/customer-reviews/R2GMX4Z6EMSI0U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	plus qu'une IA	anthracite	true	Signaler un abus	0	5
1323	https://www.amazon.fr/gp/profile/amzn1.account.AHFXSEXEHWFKAXCLPYN3547VQQSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Patrick WEISS	https://www.amazon.fr/gp/customer-reviews/R309B1LNV1OZSH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	que cet appareil existe	anthracite	true	Une personne a trouvé cela utile	0	5
1324	https://www.amazon.fr/gp/profile/amzn1.account.AE56XY5RDI5IGGPTDOQIRMPXE55A/ref=cm_cr_getr_d_gw_btm?ie=UTF8	Géraldine	https://www.amazon.fr/gp/customer-reviews/RO1I4BMM17F1S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Amazon echo	gris chiné	true	Une personne a trouvé cela utile	0	4
1325	https://www.amazon.fr/gp/profile/amzn1.account.AGYHAB7QH4AZPM7QKNBRP4KCK3XQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8	angelique	https://www.amazon.fr/gp/customer-reviews/R2B0XALI1B3HM5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B079PNT5TK	Enceinte de salon ou autre ✌🏿	gris chiné	true	Signaler un abus	0	5
